"mk.id" "chr" "cM"
"31171" "PZE-107066392" 7 57.4
"31179" "PZE-107066917" 7 57.5
"31180" "PZE-107067062" 7 57.6
"31181" "PZE-107067144" 7 57.6
"31199" "PZE-107068204" 7 57.6
"31210" "PZE-107068652" 7 57.8
"31212" "PZE-107068687" 7 57.8
"31174" "PZE-107066469" 7 57.8
"31218" "PZE-107068973" 7 57.9
"3301" "PZB01186.1" 7 58
"31224" "PZE-107069530" 7 58.1
"31183" "PZE-107067198" 7 58.2
"31177" "PZE-107066645" 7 58.2
"31234" "PZE-107069707" 7 58.2
"31191" "PZE-107067568" 7 58.2
"31230" "PZE-107069679" 7 58.5
"31221" "PZE-107069254" 7 58.5
"31228" "PZE-107069628" 7 58.5
"31235" "PZE-107069709" 7 58.5
"31225" "PZE-107069592" 7 58.5
"31203" "PZE-107068316" 7 58.7
"31237" "PZE-107069826" 7 58.7
"31233" "PZE-107069682" 7 58.8
"31478" "PZE-107083403" 7 58.9
"31476" "PZE-107083399" 7 58.9
"31223" "PZE-107069528" 7 59
"31196" "PZE-107067958" 7 59
"31248" "PZE-107070830" 7 59.1
"31192" "PZE-107067651" 7 59.1
"31252" "PZE-107070987" 7 59.2
"31251" "PZE-107070986" 7 59.2
"31211" "PZE-107068659" 7 59.2
"31215" "PZE-107068924" 7 59.4
"31246" "PZE-107070761" 7 59.5
"31206" "PZE-107068407" 7 59.7
"31200" "PZE-107068214" 7 59.7
"31187" "PZE-107067415" 7 59.7
"31242" "PZE-107070313" 7 59.9
"31227" "PZE-107069611" 7 60
"31207" "PZE-107068449" 7 60
"3303" "PZB01186.3" 7 60.1
"31263" "PZE-107071883" 7 60.7
"31213" "PZE-107068730" 7 60.7
"3302" "PZB01186.2" 7 60.7
"31216" "PZE-107068961" 7 60.7
"31202" "PZE-107068315" 7 60.8
"31282" "PZE-107072529" 7 60.8
"31281" "PZE-107072523" 7 60.8
"31283" "PZE-107072604" 7 60.9
"2953" "PZA03477.1" 7 60.9
"31217" "PZE-107068965" 7 61
"31266" "PZE-107072028" 7 61.5
"31267" "PZE-107072030" 7 61.8
"31239" "PZE-107069959" 7 62
"31245" "PZE-107070755" 7 62
"3442" "PZB02139.1" 7 62.1
"2310" "PZA00370.1" 7 62.2
"31258" "PZE-107071396" 7 62.3
"31298" "PZE-107073170" 7 62.4
"31280" "PZE-107072492" 7 62.9
"31260" "PZE-107071564" 7 63.1
"31285" "PZE-107072681" 7 63.2
"31292" "PZE-107072999" 7 63.3
"31244" "PZE-107070661" 7 63.6
"31299" "PZE-107073253" 7 63.6
"31305" "PZE-107073419" 7 63.7
"31302" "PZE-107073348" 7 63.7
"31265" "PZE-107072025" 7 63.9
"31279" "PZE-107072440" 7 64
"31320" "PZE-107075249" 7 64.2
"31286" "PZE-107072833" 7 64.3
"31313" "PZE-107074780" 7 64.6
"31318" "PZE-107074982" 7 64.6
"31322" "PZE-107075566" 7 64.9
"31312" "PZE-107074755" 7 65
"31329" "PZE-107076020" 7 65.1
"31341" "PZE-107076684" 7 65.2
"31278" "PZE-107072434" 7 65.2
"31317" "PZE-107074954" 7 65.2
"31325" "PZE-107075817" 7 65.5
"31301" "PZE-107073339" 7 65.6
"31316" "PZE-107074952" 7 65.7
"31274" "PZE-107072354" 7 65.8
"31327" "PZE-107075904" 7 65.9
"31304" "PZE-107073395" 7 65.9
"31268" "PZE-107072122" 7 66.1
"31277" "PZE-107072420" 7 66.1
"31296" "PZE-107073122" 7 66.2
"31308" "PZE-107074405" 7 66.3
"31293" "PZE-107073069" 7 66.3
"31295" "PZE-107073106" 7 66.3
"31297" "PZE-107073124" 7 66.3
"31324" "PZE-107075781" 7 66.4
"31348" "PZE-107077092" 7 66.5
"31358" "PZE-107078060" 7 66.6
"31323" "PZE-107075734" 7 66.6
"31309" "PZE-107074506" 7 66.6
"31359" "PZE-107078061" 7 66.6
"31349" "PZE-107077162" 7 66.7
"31363" "PZE-107078422" 7 66.7
"31356" "PZE-107077981" 7 67
"31343" "PZE-107076807" 7 67.1
"31370" "PZE-107078834" 7 67.3
"31315" "PZE-107074787" 7 67.6
"31347" "PZE-107076896" 7 67.6
"31335" "PZE-107076350" 7 67.8
"31326" "PZE-107075855" 7 68
"31310" "PZE-107074582" 7 68.1
"31334" "PZE-107076252" 7 68.6
"31333" "PZE-107076218" 7 68.7
"31344" "PZE-107076827" 7 68.8
"31386" "PZE-107079997" 7 68.8
"31366" "PZE-107078770" 7 68.9
"31374" "PZE-107079652" 7 69
"31346" "PZE-107076850" 7 69
"31345" "PZE-107076833" 7 69
"31412" "PZE-107081028" 7 69
"31330" "PZE-107076052" 7 69.1
"31408" "PZE-107080897" 7 69.1
"31406" "PZE-107080831" 7 69.1
"31383" "PZE-107079979" 7 69.2
"31352" "PZE-107077474" 7 69.2
"31387" "PZE-107080081" 7 69.2
"31381" "PZE-107079956" 7 69.2
"31427" "PZE-107081546" 7 69.3
"31388" "PZE-107080136" 7 69.4
"31413" "PZE-107081116" 7 69.4
"31437" "PZE-107081829" 7 69.6
"31438" "PZE-107081830" 7 69.6
"31443" "PZE-107082293" 7 69.7
"31372" "PZE-107079153" 7 69.8
"31353" "PZE-107077547" 7 69.8
"31354" "PZE-107077770" 7 69.8
"31382" "PZE-107079965" 7 69.9
"31391" "PZE-107080376" 7 70
"31422" "PZE-107081437" 7 70.1
"31423" "PZE-107081442" 7 70.1
"31417" "PZE-107081254" 7 70.1
"31418" "PZE-107081280" 7 70.2
"31420" "PZE-107081330" 7 70.2
"31373" "PZE-107079545" 7 70.2
"31419" "PZE-107081317" 7 70.2
"31484" "PZE-107083555" 7 70.2
"31446" "PZE-107082389" 7 70.3
"31428" "PZE-107081570" 7 70.3
"31457" "PZE-107082760" 7 70.4
"31429" "PZE-107081628" 7 70.6
"31432" "PZE-107081773" 7 70.8
"31442" "PZE-107082043" 7 70.8
"31364" "PZE-107078697" 7 70.9
"31441" "PZE-107081980" 7 70.9
"31395" "PZE-107080622" 7 70.9
"31497" "PZE-107084289" 7 71
"31368" "PZE-107078801" 7 71.1
"31360" "PZE-107078209" 7 71.3
"31426" "PZE-107081543" 7 71.3
"31445" "PZE-107082358" 7 71.3
"31410" "PZE-107080996" 7 71.4
"31504" "PZE-107084583" 7 71.5
"31513" "PZE-107084836" 7 71.5
"31505" "PZE-107084584" 7 71.5
"31518" "PZE-107084987" 7 71.6
"31483" "PZE-107083474" 7 71.7
"31502" "PZE-107084474" 7 71.8
"31499" "PZE-107084353" 7 71.9
"31414" "PZE-107081140" 7 72.2
"31399" "PZE-107080643" 7 72.3
"31397" "PZE-107080640" 7 72.3
"31377" "PZE-107079812" 7 72.3
"31526" "PZE-107085277" 7 72.3
"31494" "PZE-107084122" 7 72.3
"31536" "PZE-107086015" 7 72.4
"31533" "PZE-107085700" 7 72.6
"31453" "PZE-107082734" 7 72.6
"31557" "PZE-107087405" 7 72.6
"31434" "PZE-107081792" 7 72.7
"31471" "PZE-107083378" 7 72.7
"31472" "PZE-107083379" 7 72.7
"31470" "PZE-107083374" 7 72.7
"31546" "PZE-107086830" 7 72.8
"31573" "PZE-107088768" 7 72.8
"31539" "PZE-107086200" 7 72.8
"31538" "PZE-107086184" 7 72.8
"31612" "PZE-107091664" 7 72.9
"31501" "PZE-107084458" 7 72.9
"31555" "PZE-107087392" 7 72.9
"31556" "PZE-107087395" 7 72.9
"31620" "PZE-107091803" 7 73
"31617" "PZE-107091797" 7 73
"31616" "PZE-107091772" 7 73
"31619" "PZE-107091802" 7 73
"2284" "PZA-003166001" 7 73
"31376" "PZE-107079722" 7 73.1
"31618" "PZE-107091801" 7 73.1
"31378" "PZE-107079818" 7 73.1
"31380" "PZE-107079903" 7 73.1
"31456" "PZE-107082759" 7 73.2
"31507" "PZE-107084626" 7 73.2
"31543" "PZE-107086528" 7 73.2
"31532" "PZE-107085663" 7 73.3
"31524" "PZE-107085253" 7 73.3
"31450" "PZE-107082619" 7 73.3
"31516" "PZE-107084921" 7 73.4
"2122" "PZA-000405002" 7 73.4
"31390" "PZE-107080365" 7 73.4
"31523" "PZE-107085200" 7 73.5
"31421" "PZE-107081355" 7 73.6
"31562" "PZE-107088012" 7 73.6
"31477" "PZE-107083402" 7 73.6
"31641" "PZE-107093420" 7 73.7
"31520" "PZE-107085069" 7 73.7
"31451" "PZE-107082666" 7 73.8
"31529" "PZE-107085390" 7 73.8
"31444" "PZE-107082348" 7 74
"31605" "PZE-107091167" 7 74.3
"31433" "PZE-107081789" 7 74.4
"3182" "PZB00062.9" 7 74.4
"31611" "PZE-107091643" 7 74.6
"31713" "PZE-107096184" 7 74.6
"31647" "PZE-107093964" 7 74.7
"31510" "PZE-107084740" 7 74.7
"31714" "PZE-107097026" 7 74.8
"31604" "PZE-107091158" 7 74.9
"31655" "PZE-107094078" 7 74.9
"31591" "PZE-107089860" 7 74.9
"31601" "PZE-107090780" 7 74.9
"31699" "PZE-107095879" 7 75
"31405" "PZE-107080829" 7 75
"31392" "PZE-107080418" 7 75.1
"31514" "PZE-107084853" 7 75.1
"31599" "PZE-107090646" 7 75.1
"31527" "PZE-107085335" 7 75.2
"31488" "PZE-107083821" 7 75.2
"3004" "PZA03574.3" 7 75.2
"31705" "PZE-107095924" 7 75.2
"31606" "PZE-107091174" 7 75.3
"31672" "PZE-107094445" 7 75.3
"31677" "PZE-107094587" 7 75.3
"31670" "PZE-107094423" 7 75.3
"31396" "PZE-107080639" 7 75.5
"31519" "PZE-107085004" 7 75.5
"31574" "PZE-107088998" 7 75.5
"31625" "PZE-107092533" 7 75.6
"31550" "PZE-107087168" 7 75.6
"31487" "PZE-107083757" 7 75.7
"31727" "PZE-107097708" 7 75.7
"31725" "PZE-107097670" 7 75.7
"31621" "PZE-107091906" 7 75.8
"31517" "PZE-107084939" 7 75.9
"31401" "PZE-107080702" 7 75.9
"31511" "PZE-107084814" 7 75.9
"31512" "PZE-107084818" 7 75.9
"31509" "PZE-107084726" 7 75.9
"31663" "PZE-107094380" 7 76
"31479" "PZE-107083429" 7 76
"31481" "PZE-107083446" 7 76
"31473" "PZE-107083381" 7 76
"31559" "PZE-107087509" 7 76.1
"31734" "PZE-107098219" 7 76.1
"31628" "PZE-107093025" 7 76.1
"31630" "PZE-107093042" 7 76.1
"31730" "PZE-107098089" 7 76.1
"31637" "PZE-107093279" 7 76.2
"31633" "PZE-107093177" 7 76.2
"31689" "PZE-107095331" 7 76.2
"31691" "PZE-107095336" 7 76.2
"31635" "PZE-107093186" 7 76.2
"31634" "PZE-107093185" 7 76.2
"31735" "PZE-107098286" 7 76.2
"31716" "PZE-107097270" 7 76.2
"31493" "PZE-107084096" 7 76.2
"31496" "PZE-107084250" 7 76.4
"31495" "PZE-107084200" 7 76.4
"31540" "PZE-107086453" 7 76.4
"31597" "PZE-107090494" 7 76.4
"31614" "PZE-107091705" 7 76.5
"31639" "PZE-107093319" 7 76.5
"31492" "PZE-107084006" 7 76.5
"31545" "PZE-107086822" 7 76.6
"31627" "PZE-107092916" 7 76.7
"31652" "PZE-107094006" 7 76.7
"2301" "PZA00346.2" 7 76.8
"31696" "PZE-107095843" 7 76.8
"31729" "PZE-107098005" 7 76.8
"31596" "PZE-107090250" 7 76.8
"31762" "PZE-107100610" 7 76.8
"31736" "PZE-107098420" 7 76.8
"31581" "PZE-107089403" 7 76.9
"31732" "PZE-107098163" 7 76.9
"31702" "PZE-107095905" 7 76.9
"31658" "PZE-107094296" 7 76.9
"31703" "PZE-107095909" 7 76.9
"31763" "PZE-107100654" 7 76.9
"31515" "PZE-107084895" 7 77
"31708" "PZE-107096020" 7 77
"31508" "PZE-107084721" 7 77
"31710" "PZE-107096058" 7 77
"31740" "PZE-107098845" 7 77
"31583" "PZE-107089479" 7 77.1
"31743" "PZE-107099071" 7 77.1
"31683" "PZE-107095096" 7 77.2
"31542" "PZE-107086511" 7 77.2
"31772" "PZE-107101375" 7 77.2
"31682" "PZE-107095095" 7 77.2
"31765" "PZE-107100784" 7 77.2
"31595" "PZE-107089944" 7 77.3
"31600" "PZE-107090737" 7 77.4
"31688" "PZE-107095306" 7 77.4
"31698" "PZE-107095878" 7 77.4
"31785" "PZE-107102206" 7 77.4
"31700" "PZE-107095882" 7 77.4
"31706" "PZE-107095959" 7 77.4
"31560" "PZE-107087898" 7 77.4
"31701" "PZE-107095883" 7 77.4
"31687" "PZE-107095300" 7 77.4
"31752" "PZE-107100013" 7 77.5
"31615" "PZE-107091745" 7 77.5
"31750" "PZE-107099852" 7 77.5
"31668" "PZE-107094413" 7 77.5
"31544" "PZE-107086784" 7 77.6
"31755" "PZE-107100132" 7 77.6
"31737" "PZE-107098667" 7 77.7
"31711" "PZE-107096067" 7 77.7
"31598" "PZE-107090555" 7 77.7
"31649" "PZE-107093975" 7 77.7
"31648" "PZE-107093971" 7 77.8
"31564" "PZE-107088218" 7 77.8
"31664" "PZE-107094384" 7 77.8
"31667" "PZE-107094412" 7 77.8
"31565" "PZE-107088270" 7 77.8
"31646" "PZE-107093938" 7 77.8
"31669" "PZE-107094415" 7 77.9
"31675" "PZE-107094575" 7 77.9
"31679" "PZE-107094672" 7 77.9
"31674" "PZE-107094573" 7 77.9
"2444" "PZA00670.2" 7 78
"31741" "PZE-107098865" 7 78
"31718" "PZE-107097424" 7 78
"31554" "PZE-107087372" 7 78.1
"31769" "PZE-107100893" 7 78.1
"31739" "PZE-107098780" 7 78.1
"31665" "PZE-107094385" 7 78.1
"31728" "PZE-107097762" 7 78.3
"31588" "PZE-107089731" 7 78.3
"31589" "PZE-107089819" 7 78.3
"31742" "PZE-107098889" 7 78.4
"2300" "PZA00346.1" 7 78.4
"31778" "PZE-107101793" 7 78.4
"31715" "PZE-107097215" 7 78.6
"31719" "PZE-107097554" 7 78.6
"31761" "PZE-107100579" 7 78.7
"31585" "PZE-107089497" 7 78.8
"31586" "PZE-107089503" 7 78.8
"31587" "PZE-107089504" 7 78.8
"31577" "PZE-107089278" 7 78.8
"31654" "PZE-107094020" 7 78.8
"31726" "PZE-107097674" 7 78.8
"31660" "PZE-107094321" 7 78.8
"31661" "PZE-107094324" 7 78.8
"31578" "PZE-107089380" 7 78.8
"31653" "PZE-107094010" 7 78.8
"31584" "PZE-107089488" 7 78.8
"31747" "PZE-107099226" 7 78.9
"31777" "PZE-107101783" 7 78.9
"31659" "PZE-107094309" 7 78.9
"31690" "PZE-107095333" 7 79
"31694" "PZE-107095416" 7 79
"2815" "PZA03162.1" 7 79
"31680" "PZE-107094783" 7 79
"31632" "PZE-107093165" 7 79
"31760" "PZE-107100523" 7 79
"31613" "PZE-107091680" 7 79.1
"31623" "PZE-107092064" 7 79.3
"31744" "PZE-107099083" 7 79.3
"31697" "PZE-107095848" 7 79.3
"31709" "PZE-107096055" 7 79.3
"31771" "PZE-107101066" 7 79.5
"31731" "PZE-107098128" 7 79.5
"31803" "PZE-107104709" 7 79.5
"31733" "PZE-107098206" 7 79.5
"31780" "PZE-107102004" 7 79.6
"31712" "PZE-107096068" 7 79.6
"31746" "PZE-107099144" 7 79.6
"31764" "PZE-107100713" 7 79.6
"31776" "PZE-107101710" 7 79.7
"31745" "PZE-107099124" 7 79.9
"31717" "PZE-107097289" 7 79.9
"31774" "PZE-107101504" 7 79.9
"31768" "PZE-107100880" 7 80
"31784" "PZE-107102135" 7 80.1
"2741" "PZA02959.12" 7 80.1
"31751" "PZE-107099933" 7 80.2
"31788" "PZE-107103104" 7 80.2
"31754" "PZE-107100050" 7 80.2
"31759" "PZE-107100406" 7 80.3
"31810" "PZE-107105875" 7 80.4
"31807" "PZE-107105783" 7 80.6
"31819" "PZE-107106251" 7 80.8
"31787" "PZE-107103016" 7 80.8
"31789" "PZE-107103294" 7 81
"31804" "PZE-107105152" 7 81
"31816" "PZE-107106025" 7 81.1
"31799" "PZE-107104221" 7 81.2
"31782" "PZE-107102089" 7 81.3
"31767" "PZE-107100852" 7 81.3
"31792" "PZE-107103851" 7 81.4
"31794" "PZE-107103880" 7 81.6
"31808" "PZE-107105855" 7 81.8
"31829" "PZE-107107125" 7 82.1
"31827" "PZE-107106721" 7 82.3
"31823" "PZE-107106472" 7 82.3
"31831" "PZE-107107154" 7 82.7
"31833" "PZE-107107221" 7 82.7
"2874" "PZA03329.1" 7 82.8
"31828" "PZE-107106841" 7 82.8
"31822" "PZE-107106355" 7 82.9
"31825" "PZE-107106666" 7 83.2
"31812" "PZE-107105917" 7 83.3
"31844" "PZE-107109464" 7 83.4
"31843" "PZE-107109140" 7 83.5
"31842" "PZE-107108975" 7 83.6
"31834" "PZE-107108200" 7 83.7
"31846" "PZE-107109652" 7 83.9
"31836" "PZE-107108370" 7 83.9
"31840" "PZE-107108737" 7 83.9
"31835" "PZE-107108367" 7 83.9
"31849" "PZE-107109969" 7 84.5
"31839" "PZE-107108703" 7 84.6
"31847" "PZE-107109757" 7 84.7
"31855" "PZE-107110721" 7 84.9
"31850" "PZE-107110093" 7 85
"31859" "PZE-107110984" 7 85
"31853" "PZE-107110443" 7 85.3
"31854" "PZE-107110616" 7 85.4
"31860" "PZE-107110985" 7 85.4
"31848" "PZE-107109854" 7 85.5
"31865" "PZE-107111253" 7 86.5
"31870" "PZE-107111593" 7 86.5
"31872" "PZE-107112786" 7 86.8
"31867" "PZE-107111546" 7 86.9
"31868" "PZE-107111553" 7 86.9
"31881" "PZE-107113337" 7 86.9
"31871" "PZE-107112738" 7 86.9
"31882" "PZE-107113339" 7 87.1
"31875" "PZE-107113180" 7 87.2
"31886" "PZE-107113495" 7 87.2
"31887" "PZE-107113499" 7 87.3
"31885" "PZE-107113484" 7 88.2
"31879" "PZE-107113198" 7 88.5
"2988" "PZA03544.3" 7 88.5
"31880" "PZE-107113201" 7 88.5
"31883" "PZE-107113353" 7 88.8
"31897" "PZE-107115442" 7 88.9
"31891" "PZE-107113723" 7 88.9
"31894" "PZE-107115334" 7 89.3
"31899" "PZE-107115559" 7 89.7
"31898" "PZE-107115508" 7 89.9
"2987" "PZA03544.2" 7 90.6
"31893" "PZE-107115307" 7 90.7
"31901" "PZE-107116723" 7 91.6
"31903" "PZE-107116741" 7 91.6
"31909" "PZE-107117400" 7 92.1
"31914" "PZE-107118538" 7 92.9
"31919" "PZE-107118905" 7 92.9
"31913" "PZE-107118197" 7 93
"31907" "PZE-107117132" 7 93.1
"31911" "PZE-107117917" 7 93.3
"31924" "PZE-107119102" 7 93.7
"31912" "PZE-107118042" 7 93.7
"31920" "PZE-107118935" 7 93.8
"31917" "PZE-107118752" 7 94
"31916" "PZE-107118743" 7 94.1
"31915" "PZE-107118587" 7 94.4
"31918" "PZE-107118775" 7 94.4
"31929" "PZE-107119534" 7 95.1
"31928" "PZE-107119249" 7 95.1
"31926" "PZE-107119135" 7 95.3
"31933" "PZE-107120350" 7 95.5
"31932" "PZE-107120325" 7 95.5
"31931" "PZE-107119968" 7 95.7
"31936" "PZE-107120886" 7 96.7
"31944" "PZE-107121744" 7 97.6
"31938" "PZE-107120929" 7 97.7
"31941" "PZE-107121307" 7 98.4
"31940" "PZE-107121188" 7 98.8
"31947" "PZE-107122202" 7 99.1
"31943" "PZE-107121485" 7 99.1
"31945" "PZE-107121900" 7 99.4
"31953" "PZE-107123019" 7 100.6
"2230" "PZA00227.8" 7 100.8
"31950" "PZE-107122741" 7 101
"31956" "PZE-107123572" 7 101.5
"31955" "PZE-107123571" 7 101.5
"31960" "PZE-107124880" 7 103.4
"2378" "PZA00505.5" 7 103.9
"31959" "PZE-107124659" 7 104.4
"31961" "PZE-107125313" 7 104.7
"31969" "PZE-107126258" 7 105.1
"31973" "PZE-107126585" 7 105.6
"31964" "PZE-107125844" 7 105.9
"31970" "PZE-107126296" 7 106.1
"31978" "PZE-107127143" 7 106.9
"31974" "PZE-107126940" 7 107.8
"31990" "PZE-107127708" 7 107.8
"31989" "PZE-107127637" 7 108.2
"31981" "PZE-107127258" 7 108.5
"31977" "PZE-107127076" 7 108.6
"31993" "PZE-107128144" 7 108.7
"31991" "PZE-107128011" 7 108.9
"31994" "PZE-107128145" 7 109
"32001" "PZE-107128534" 7 109
"2321" "PZA00386.2" 7 109.1
"32010" "PZE-107128846" 7 109.5
"32005" "PZE-107128722" 7 109.9
"31996" "PZE-107128264" 7 109.9
"32006" "PZE-107128786" 7 110
"32008" "PZE-107128836" 7 110.1
"32009" "PZE-107128845" 7 110.5
"32011" "PZE-107128866" 7 110.5
"31999" "PZE-107128348" 7 110.6
"3471" "PZB02448.2" 7 110.7
"32000" "PZE-107128497" 7 110.7
"32003" "PZE-107128646" 7 111.2
"32012" "PZE-107129811" 7 111.8
"32014" "PZE-107129950" 7 112.7
"32013" "PZE-107129833" 7 112.8
"32016" "PZE-107130438" 7 113.4
"32021" "PZE-107130564" 7 113.6
"32018" "PZE-107130514" 7 113.8
"32025" "PZE-107130719" 7 114.1
"32023" "PZE-107130578" 7 114.1
"32022" "PZE-107130565" 7 114.1
"32020" "PZE-107130549" 7 114.2
"32027" "PZE-107130789" 7 114.5
"32026" "PZE-107130734" 7 114.6
"32035" "PZE-107131137" 7 114.8
"32029" "PZE-107130802" 7 114.8
"32032" "PZE-107131073" 7 115.1
"32033" "PZE-107131127" 7 115.2
"32031" "PZE-107131010" 7 115.2
"32037" "PZE-107131443" 7 115.3
"32040" "PZE-107132474" 7 116.8
"32042" "PZE-107132535" 7 117
"2126" "PZA00043.7" 7 117.7
"32043" "PZE-107132730" 7 117.9
"32041" "PZE-107132516" 7 117.9
"32049" "PZE-107133296" 7 117.9
"32048" "PZE-107133122" 7 118.1
"32046" "PZE-107132981" 7 118.7
"32047" "PZE-107133026" 7 118.7
"32045" "PZE-107132828" 7 118.8
"32050" "PZE-107133704" 7 119.2
"32055" "PZE-107134586" 7 120.4
"32052" "PZE-107134212" 7 120.5
"32058" "PZE-107135438" 7 121.6
"32061" "PZE-107135804" 7 122.3
"32062" "PZE-107135851" 7 122.5
"32065" "PZE-107136165" 7 123.1
"32060" "PZE-107135769" 7 123.1
"32068" "PZE-107136789" 7 123.9
"32066" "PZE-107136612" 7 124
"32069" "PZE-107136925" 7 124.3
"32064" "PZE-107136092" 7 124.6
"32072" "PZE-107137123" 7 125.7
"32073" "PZE-107137129" 7 125.7
"32074" "PZE-107137132" 7 125.7
"32077" "PZE-107137192" 7 126.3
"32071" "PZE-107137037" 7 126.4
"32081" "PZE-107137587" 7 126.6
"32070" "PZE-107136972" 7 126.7
"32078" "PZE-107137211" 7 127.2
"32088" "PZE-107137996" 7 127.8
"32086" "PZE-107137944" 7 127.8
"32084" "PZE-107137797" 7 127.9
"32092" "PZE-107138093" 7 128.6
"2805" "PZA03117.3" 7 128.8
"32096" "PZE-107138216" 7 128.9
"32097" "PZE-107138247" 7 128.9
"32102" "PZE-108000053" 8 0
"32109" "PZE-108000108" 8 0.1
"32105" "PZE-108000101" 8 0.1
"32116" "PZE-108000300" 8 0.1
"32106" "PZE-108000104" 8 0.1
"32108" "PZE-108000107" 8 0.1
"32101" "PZE-108000028" 8 0.1
"32114" "PZE-108000243" 8 0.1
"32117" "PZE-108000369" 8 0.2
"32103" "PZE-108000086" 8 0.2
"32115" "PZE-108000244" 8 0.6
"32131" "PZE-108000971" 8 0.7
"32119" "PZE-108000403" 8 0.8
"32133" "PZE-108001260" 8 1.1
"32124" "PZE-108000683" 8 1.4
"32122" "PZE-108000664" 8 1.4
"32123" "PZE-108000665" 8 1.5
"32127" "PZE-108000725" 8 1.7
"32126" "PZE-108000718" 8 1.7
"32132" "PZE-108001108" 8 1.8
"32138" "PZE-108002130" 8 3.3
"32139" "PZE-108002149" 8 3.5
"32136" "PZE-108001699" 8 3.7
"32143" "PZE-108002202" 8 4.8
"32142" "PZE-108002187" 8 5.5
"32141" "PZE-108002184" 8 5.5
"32150" "PZE-108002411" 8 5.7
"32156" "PZE-108002818" 8 6
"32158" "PZE-108002910" 8 6.3
"32162" "PZE-108003004" 8 6.3
"32153" "PZE-108002532" 8 6.6
"32155" "PZE-108002742" 8 7
"32157" "PZE-108002846" 8 7.3
"32159" "PZE-108002915" 8 7.5
"32160" "PZE-108002916" 8 7.5
"32164" "PZE-108003848" 8 7.9
"32163" "PZE-108003557" 8 8.3
"32173" "PZE-108004315" 8 9.1
"32171" "PZE-108004274" 8 9.1
"32169" "PZE-108004260" 8 9.1
"32175" "PZE-108004350" 8 9.1
"32176" "PZE-108004388" 8 10.7
"32170" "PZE-108004263" 8 10.8
"32181" "PZE-108004841" 8 12.6
"32200" "PZE-108005605" 8 13.7
"32196" "PZE-108005381" 8 13.8
"32189" "PZE-108005094" 8 13.9
"32199" "PZE-108005561" 8 14
"32192" "PZE-108005219" 8 14
"32205" "PZE-108005661" 8 14
"32193" "PZE-108005224" 8 14.5
"32210" "PZE-108006031" 8 14.7
"32203" "PZE-108005632" 8 14.9
"32201" "PZE-108005623" 8 15.4
"32213" "PZE-108006221" 8 15.6
"32197" "PZE-108005438" 8 15.7
"2139" "PZA00058.1" 8 15.7
"32194" "PZE-108005319" 8 15.7
"2140" "PZA00058.6" 8 15.8
"32208" "PZE-108005788" 8 15.9
"32212" "PZE-108006180" 8 16.5
"32219" "PZE-108007013" 8 16.6
"32214" "PZE-108006522" 8 17.3
"32216" "PZE-108006634" 8 17.9
"32229" "PZE-108007877" 8 18.4
"32221" "PZE-108007015" 8 18.4
"32220" "PZE-108007014" 8 18.6
"32222" "PZE-108007029" 8 18.6
"32223" "PZE-108007792" 8 18.7
"32224" "PZE-108007793" 8 18.7
"32234" "PZE-108008403" 8 18.9
"32226" "PZE-108007861" 8 19.2
"32231" "PZE-108007891" 8 19.6
"32230" "PZE-108007879" 8 19.6
"32228" "PZE-108007866" 8 20
"32235" "PZE-108008540" 8 20.9
"32236" "PZE-108008825" 8 22
"32250" "PZE-108009299" 8 22.4
"32246" "PZE-108009237" 8 22.8
"32247" "PZE-108009251" 8 22.9
"32251" "PZE-108009323" 8 22.9
"32263" "PZE-108009593" 8 23.2
"32267" "PZE-108009703" 8 23.4
"32249" "PZE-108009277" 8 23.8
"32273" "PZE-108010180" 8 24
"32259" "PZE-108009465" 8 24.1
"32271" "PZE-108009968" 8 24.2
"32262" "PZE-108009592" 8 24.2
"32254" "PZE-108009328" 8 24.3
"32265" "PZE-108009621" 8 24.5
"32264" "PZE-108009594" 8 24.6
"32268" "PZE-108009886" 8 24.9
"32276" "PZE-108010327" 8 24.9
"32283" "PZE-108010617" 8 25
"32269" "PZE-108009888" 8 25.1
"32274" "PZE-108010271" 8 25.6
"32287" "PZE-108010908" 8 25.7
"32284" "PZE-108010702" 8 26
"32279" "PZE-108010470" 8 26.2
"32278" "PZE-108010469" 8 26.2
"32280" "PZE-108010479" 8 26.3
"32277" "PZE-108010463" 8 26.3
"32286" "PZE-108010837" 8 26.3
"32290" "PZE-108010981" 8 26.4
"32291" "PZE-108011044" 8 26.5
"32293" "PZE-108011210" 8 26.5
"32289" "PZE-108010963" 8 26.5
"32292" "PZE-108011046" 8 26.9
"32295" "PZE-108011286" 8 27.1
"32297" "PZE-108011901" 8 27.8
"32296" "PZE-108011830" 8 28.2
"32299" "PZE-108012059" 8 28.4
"32300" "PZE-108012113" 8 28.6
"32307" "PZE-108012841" 8 28.8
"32303" "PZE-108012356" 8 28.8
"32312" "PZE-108013268" 8 29.1
"32306" "PZE-108012648" 8 29.4
"32311" "PZE-108013234" 8 30.1
"32317" "PZE-108013561" 8 31.2
"32331" "PZE-108014256" 8 31.2
"32333" "PZE-108014292" 8 31.4
"32330" "PZE-108014231" 8 31.4
"32314" "PZE-108013355" 8 31.5
"32323" "PZE-108013807" 8 31.5
"32322" "PZE-108013805" 8 31.5
"32320" "PZE-108013757" 8 31.6
"32339" "PZE-108014451" 8 31.9
"32342" "PZE-108014972" 8 31.9
